Date,Red_Numerator,Red_Denominator,Orange_Numerator,Orange_Denominator,Green-E_Numerator,Green-E_Denominator,Green-D_Numerator,Green-D_Denominator,Green-C_Numerator,Green-C_Denominator,Green-B_Numerator,Green-B_Denominator,Blue_Numerator,Blue_Denominator
2018-05-21,75013.9,80981.19,80635.87,82570.42,18155.63,24847.75,15772.47,19917.21,13513.9,18153.11,6855.948,10628.72,19602.53,20884.43
2018-05-22,74625.87,80167.82,75144.5,79238.19,18123.58,24892.65,15908.44,20229.8,12452.4,16436.3,8551.803,11889.83,20085.93,20671.17
2018-05-23,74183.07,80786.69,80312.67,83496.64,18409.9,24040.32,14602.11,19948.24,12110.67,17272.28,7768.365,11130.61,19953.52,20620.16
2018-05-24,71345.31,77336.21,75902.75,79191.29,18518.09,24581.33,16546.96,20196.92,12717.64,17006.95,8050.892,10768.08,20187.83,20729.25
2018-05-25,74102.68,80987.09,74249.54,80124.6,17540.35,24681.13,13590.69,18583.85,12264.69,17463.99,8517.386,11753.56,20018.2,20776.51
2018-05-28,41176.96,82580.12,71446.63,74564.42,18074.66,22571.91,14798.1,18149.6,14075.55,18409.73,9844.479,12730.36,20449.47,21222.72
2018-05-29,73595.06,79990.88,69380.65,75090.7,18594.68,24666.26,14544.26,19093.2,11831.4,16399.66,8753.842,11155.36,20471.9,20808.32
2018-05-30,72570.65,79144.3,76134.08,80592.85,16314.57,24593.81,13908.4,20029.78,10950.23,16818.66,8574.49,12042.61,20541.88,20712.86
2018-05-31,75168.56,80143.78,78544.65,82166.0,16610.7,23981.82,15714.66,20860.28,12219.52,17212.71,8679.78,11686.91,20570.93,20732.2
2018-06-01,67612.49,73003.67,80688.66,82888.41,18427.39,24622.11,15112.22,18852.31,13596.64,17623.21,9202.189,11313.65,20074.32,20458.18
2018-06-04,71306.43,78148.4,75621.13,80952.15,17314.96,23503.72,13172.59,18535.24,13593.43,18509.78,8848.022,11966.58,19856.16,20256.68
2018-06-05,71732.81,80015.67,75900.75,78604.29,18058.99,23381.76,15137.56,19907.15,12141.66,16872.36,9086.486,11158.54,20518.38,20929.07
2018-06-06,74363.2,81623.32,75758.97,78631.52,17691.42,24229.89,13699.68,18420.33,13514.4,18774.57,9354.948,11545.02,20413.14,20742.02
2018-06-07,74981.78,78710.98,77795.95,80343.88,17706.19,23692.69,15271.96,19856.74,12933.86,17785.7,8981.835,11826.88,20470.85,20662.45
2018-06-08,72830.36,80346.1,76276.39,81247.91,16812.24,23311.24,13685.64,18462.42,12310.53,17378.68,8251.781,11224.52,20082.65,20703.46
2018-06-11,73998.74,79140.23,78233.47,81767.26,18220.86,24346.63,14775.19,19300.44,13646.34,17952.59,9430.302,12168.78,20417.41,20775.28
2018-06-12,69896.15,78879.05,78729.28,80935.18,14860.0,20147.29,12397.67,16393.16,10124.94,13891.1,6799.802,9107.676,19979.35,20498.54
2018-06-13,73736.31,80858.35,78870.61,81466.2,18495.77,24337.22,14563.09,18904.15,13116.09,17609.48,9127.99,10809.74,19735.61,20793.03
2018-06-14,65407.39,72696.05,74939.05,80848.9,17283.64,23977.98,15053.47,19546.76,12688.56,17966.38,8847.903,11331.96,20404.48,20920.54
2018-06-15,75579.88,81543.05,78639.75,81947.27,17535.08,23681.81,15326.13,20020.52,12956.89,17696.44,8417.273,11089.38,20204.5,20910.93
2018-06-18,69535.37,79786.68,77712.11,82155.72,17079.53,23008.94,14044.07,19027.7,12830.39,17624.35,9150.438,11525.64,19387.0,20504.82
2018-06-19,78337.55,84392.1,73798.82,80022.3,18402.03,22732.71,15775.06,19800.96,12031.37,16523.11,8297.51,10691.59,20233.07,20715.46
2018-06-20,72442.08,81033.24,78322.59,81269.11,19383.61,25250.36,14760.25,18350.06,13053.81,17415.98,9456.096,12433.36,18999.46,20307.59
2018-06-21,74537.99,80186.2,75758.1,80884.82,17119.84,23520.72,15236.3,19671.51,12476.56,17332.83,8694.576,10670.53,20336.47,20562.23
2018-06-22,75498.03,82095.03,79501.26,82664.78,17029.75,23289.09,16195.22,19854.78,12905.99,18170.25,8881.963,11195.95,20392.07,20877.1
2018-06-25,75383.32,87500.85,73737.93,80886.19,19282.8,24563.24,16386.66,20379.31,13842.15,17619.93,8703.984,10835.47,20172.55,20773.89
2018-06-26,79695.68,87763.64,75959.3,79583.77,15428.27,22883.21,14969.72,20943.12,13370.78,18363.21,7839.738,11261.08,19625.51,20907.87
2018-06-27,78519.88,86929.59,45748.78,48841.78,18157.76,24665.48,15029.18,19141.7,12839.35,16922.3,8516.088,11058.39,20168.35,20724.39
2018-06-28,80563.66,87847.95,45954.3,49043.15,18110.16,24317.03,14811.54,18614.95,14115.61,18335.36,9049.966,11717.71,19807.6,20475.45
2018-06-29,71221.8,75305.06,37407.23,43525.38,17353.1,25269.94,11120.83,17610.34,11969.8,17833.11,7756.516,11374.97,16937.41,18098.39
2018-07-02,80072.97,87020.13,42398.12,49705.82,17146.73,24200.07,15335.76,19636.26,13168.09,17591.1,8763.672,11474.16,19834.63,20916.16
2018-07-03,80255.22,87362.88,41922.7,48258.5,17195.54,23070.25,14995.52,19743.67,13106.56,18481.91,8595.254,11643.06,16217.17,19154.61
2018-07-04,73712.26,80243.69,43380.15,46237.57,19473.11,24783.59,16748.84,20525.36,13168.35,16411.91,9258.542,10590.58,19717.54,20701.59
2018-07-05,69907.35,77778.21,43348.97,47976.16,18091.47,24594.78,14546.85,18352.13,13673.97,18028.19,8959.461,11327.68,19864.23,20884.97
2018-07-06,66079.49,81712.59,43685.33,49467.87,18520.14,24300.42,13887.1,18742.21,13509.28,18174.07,8386.863,11565.25,19724.24,20953.28
2018-07-09,54094.95,57567.39,30256.08,33525.19,17219.81,23521.94,13850.78,18615.72,13517.79,19246.63,8664.415,11504.49,12688.15,13577.26
2018-07-10,71123.86,80813.0,44908.47,49327.77,18209.94,23633.65,16025.98,19474.19,14152.06,17533.87,8852.342,11515.39,19707.68,20775.59
2018-07-11,73156.29,78781.91,44902.35,49761.33,17520.69,23150.02,14044.9,18033.73,13612.33,17526.82,9138.55,11357.85,19640.1,20860.26
2018-07-12,53544.62,63705.1,45750.31,48417.43,16828.49,21616.06,14464.58,18842.81,13937.16,18077.21,8753.084,11292.09,19779.33,20581.97
2018-07-13,65943.47,74207.29,44820.41,50082.33,16824.86,22088.42,14077.01,19096.33,12685.52,17352.1,8819.777,11806.05,20199.57,20825.57
2018-07-16,72506.44,79836.39,41717.47,46939.43,18248.73,25158.95,15866.7,19262.13,13300.04,17465.41,9281.395,11564.43,19430.61,20583.4
2018-07-17,71530.64,80503.02,42564.67,47509.09,17169.64,23546.61,15290.72,19942.18,12820.6,17367.68,8724.973,10879.2,19837.87,20949.6
2018-07-18,77115.0,80844.91,44995.36,49848.75,14724.62,22198.28,14908.06,20685.24,11903.8,16652.74,9517.013,12506.14,19836.3,20893.1
2018-07-19,73083.04,79263.66,45362.14,48177.19,15233.11,24338.94,14197.55,19003.97,11948.07,17363.8,7683.029,11095.58,19586.07,20816.93
2018-07-20,73654.76,79845.67,43889.27,48355.95,18598.01,23505.36,14632.76,18945.05,13578.98,17596.5,7807.705,11037.46,19971.44,20660.08
2018-07-23,74573.95,78397.94,44881.2,49548.43,17370.04,24282.64,14234.88,18622.05,12666.64,17441.48,8539.887,10934.2,19719.36,20861.11
2018-07-24,78475.38,83714.34,40343.87,44856.99,17871.16,25368.05,13781.29,18678.28,14022.86,18391.52,8638.54,11170.33,19838.48,20782.48
2018-07-25,74373.98,79954.97,38826.07,44920.88,17287.03,23444.99,15161.85,19342.28,13488.19,18089.54,8673.916,11222.93,19247.96,20811.02
2018-07-26,75850.1,80042.05,42592.29,49436.69,17293.89,24040.96,15332.86,19734.15,13586.78,18024.08,8635.679,10995.59,20012.81,20752.0
2018-07-27,36078.62,39481.41,21702.15,25866.1,15336.65,22505.0,15729.87,20440.75,11925.35,16411.54,2351.497,3175.551,11857.8,12263.01
2018-07-30,69937.83,77778.95,46748.73,50076.04,18163.18,24232.1,16440.78,21703.95,12370.98,16892.91,2027.176,2807.471,19973.67,20885.85
2018-07-31,71534.11,77140.15,44157.04,48028.49,17109.66,23170.11,14908.21,19660.53,13688.73,18711.12,1627.131,2363.048,20001.88,20851.9
2018-08-01,72273.28,76981.26,42039.21,45515.01,17515.42,24600.84,13909.12,20239.7,11210.61,16523.79,1968.374,2668.185,16236.19,16897.13
2018-08-02,70729.77,79054.87,43875.57,48889.34,16554.85,22959.54,13452.46,18400.9,12862.75,17956.95,2187.259,3067.026,19994.36,20754.39
2018-08-03,73384.59,81357.28,43435.68,48225.63,18400.54,24075.68,15630.41,20137.03,13154.69,17620.41,2172.389,2978.688,19738.26,20663.93
2018-08-06,67488.13,79520.03,45731.33,50729.87,16056.82,23736.58,14669.95,20335.3,12921.82,18398.11,2164.559,2829.372,18970.27,20710.66
2018-08-07,63816.4,71681.35,43782.78,47774.75,18663.8,24872.98,15155.73,19593.56,12925.0,17146.6,2024.615,2792.589,14507.17,16029.58
2018-08-08,74655.9,79792.93,45791.54,49142.56,18343.86,24444.94,15620.54,20264.89,13212.12,18438.34,1909.603,2497.552,18964.08,20859.71
2018-08-09,71813.58,79063.23,46063.49,48526.11,18121.38,22462.47,15307.5,19906.81,14293.16,19259.52,1556.806,2161.018,17146.4,17717.75
2018-08-10,76485.74,82006.43,44348.54,50269.78,17304.56,23656.45,15174.32,19677.31,13807.39,17922.31,2195.957,2909.137,20063.75,20856.32
2018-08-13,77057.64,81720.87,44442.03,49153.5,18211.38,23851.28,14521.0,20401.78,13087.71,18420.33,8223.561,11445.07,19903.3,20737.9
2018-08-14,73137.88,79904.02,43812.9,47894.2,18206.67,23786.55,16072.87,20359.58,13518.05,17410.67,8871.449,11535.97,19478.59,20625.1
2018-08-15,76039.11,82653.54,44421.96,48722.19,17681.1,24376.97,15332.15,18923.62,13551.83,18120.66,8847.97,11253.98,18804.99,20108.99
2018-08-16,70563.05,78209.73,44376.57,48789.94,18127.33,23608.6,15249.0,18823.42,14062.11,18420.81,8481.953,11294.02,19590.2,20834.88
2018-08-17,62440.45,67049.91,25283.39,29373.13,18109.64,23799.2,15606.56,19809.95,13830.41,18251.14,8074.538,11141.13,11277.6,12200.16
2018-08-20,79116.36,87577.72,43074.17,46271.18,18301.26,24553.67,13747.45,19065.35,12770.12,17522.81,8065.507,11068.05,18983.69,20755.18
2018-08-21,81720.69,87722.66,45470.05,49074.23,17034.14,24485.27,14168.16,19462.16,12998.78,19136.06,7281.04,10637.45,20327.17,20850.62
2018-08-22,81018.75,88247.98,41057.53,46907.09,16953.24,24302.37,13557.49,18516.69,12955.92,17655.41,9800.653,12946.57,19839.97,20813.97
2018-08-23,80668.63,87969.41,46030.87,48568.6,15548.41,23625.76,15044.04,19617.25,12749.93,17846.7,7251.946,10245.26,19695.45,20800.95
2018-08-24,75447.34,79831.57,45725.85,48643.57,16654.64,24131.6,14825.92,19294.5,13442.13,18138.47,8720.62,12050.06,20036.17,20862.59
2018-08-27,71114.41,76785.79,44888.33,48560.19,16022.38,22452.48,13438.52,18960.27,13086.2,17987.49,8848.636,11607.87,19421.02,20654.4
2018-08-28,75782.44,80719.65,42958.15,47954.09,17232.17,24514.29,13448.58,18689.5,11630.72,18029.3,7964.894,10957.18,19822.53,20903.74
2018-08-29,69721.31,77642.69,43113.9,47086.08,16691.73,23684.78,14663.99,19205.41,12619.89,17712.88,7509.821,10638.35,19386.69,20458.33
2018-08-30,74521.71,79662.82,43412.56,47796.4,18777.91,24635.65,14588.94,18726.64,12617.17,17384.77,8636.008,11534.08,20051.2,20805.4
2018-08-31,76960.93,82329.38,45526.92,50963.53,18348.52,24418.89,15916.49,20706.91,13234.84,17574.77,8408.943,10994.04,19433.22,20645.12
2018-09-03,41441.71,81559.19,42190.8,45723.45,17304.03,22797.35,14607.68,18395.21,13737.21,17148.49,9203.117,11496.84,22053.97,24179.24
2018-09-04,70660.28,76595.78,42215.25,45693.32,17168.9,23685.67,15312.1,20636.26,11119.47,15499.92,9278.437,11586.05,19008.25,20216.0
2018-09-05,74032.75,78934.56,42792.3,47147.9,16179.66,23762.15,13562.82,18971.92,12249.95,18347.37,8364.782,11775.51,19102.66,19977.64
2018-09-06,68034.0,73021.98,40744.75,47389.56,17664.07,23744.21,15312.52,19677.02,13997.56,18139.22,8315.32,10998.66,19295.57,20274.6
2018-09-07,79476.39,87889.85,42922.94,47074.69,18154.79,24064.97,15695.73,19229.67,14032.31,17929.69,8650.934,11384.98,19631.35,20069.13
2018-09-10,78031.56,81774.51,43498.69,47628.45,18468.03,23748.54,14884.48,18723.5,13281.66,17464.44,9087.131,11667.94,19865.15,20652.92
2018-09-11,74908.69,80473.49,41998.56,48149.54,17806.71,24046.36,15069.8,20178.01,12482.19,17432.04,9414.614,11639.71,20045.11,20568.71
2018-09-12,87092.81,92759.75,59783.07,65431.3,18465.25,23009.16,16464.1,19747.94,13887.81,16866.37,8951.651,11804.71,21499.68,22417.83
2018-09-13,96164.0,103485.6,70538.49,75685.43,15871.9,19089.0,13064.05,15302.12,10926.28,13290.91,7060.224,9085.484,26802.91,27661.48
2018-09-14,99192.3,110003.8,66752.42,76510.65,15472.61,19232.2,11139.6,14060.94,10699.84,13599.33,7268.802,9163.802,23843.82,25311.08
2018-09-17,94332.91,106655.0,71998.47,79513.17,14871.65,18325.76,11744.9,14809.63,9550.384,11974.83,7070.915,8871.756,26804.54,28648.7
2018-09-18,97971.07,108372.9,72217.06,81009.11,15474.82,19318.11,12913.54,15150.55,10785.71,13250.7,6924.581,8501.645,27654.03,28542.26
2018-09-19,97458.83,104602.4,69500.85,76057.35,16386.01,19742.02,12258.94,15038.27,10585.6,12900.7,6560.408,8549.558,26618.33,27704.08
2018-09-20,84078.4,90552.29,63745.63,69225.37,15236.15,19507.99,12442.55,14950.28,9471.425,12266.74,6762.081,8220.139,22742.63,23966.27
2018-09-21,99894.55,108573.9,72076.72,78427.57,16292.67,19474.88,13257.75,15875.92,9139.03,11805.29,6443.735,8156.537,26845.37,27614.61
2018-09-24,94592.57,104278.2,69371.17,75010.67,15506.38,19701.28,11463.19,14945.96,8843.461,11378.68,7060.644,8647.391,26501.81,27350.09
2018-09-25,86881.43,95846.39,62664.88,69442.63,15658.11,19704.57,10405.98,13743.38,10220.88,13361.27,6753.479,8207.458,23201.7,24946.71
2018-09-26,74619.01,84638.74,73510.52,79917.05,13370.57,17013.02,11812.91,14288.68,9895.961,12396.27,6447.825,8009.377,27017.31,28300.39
2018-09-27,94048.54,100391.0,70127.94,74316.26,15500.1,18929.23,10437.76,13360.03,10216.09,12473.19,6387.27,8306.991,24443.14,25496.09
2018-09-28,100308.3,107035.8,68801.08,73581.0,15790.26,19410.1,11781.44,14535.07,11071.5,13177.91,6665.864,8596.821,26200.04,27448.06
2018-10-01,99097.44,107059.3,72289.42,78154.75,16298.57,19708.47,12381.18,14970.79,10284.89,12509.35,7450.333,9175.574,27629.47,28192.0
2018-10-02,75056.06,81559.82,51790.94,56747.83,15637.1,19928.37,10849.57,14273.97,10291.97,12985.53,6940.066,8718.964,20478.26,21589.21
2018-10-03,68505.43,74275.98,50680.87,54919.66,13520.79,17971.55,12305.56,14903.51,9530.93,12541.91,7211.681,9142.014,18156.06,19216.38
2018-10-04,66135.66,74455.32,51449.66,54331.83,15612.45,19866.36,11914.65,14689.46,10350.39,13086.03,6611.746,8386.995,18134.59,19001.62
2018-10-05,83893.2,109320.9,56408.63,66938.92,15240.96,19717.95,12342.74,15035.63,10214.82,12637.32,6798.717,8796.712,20306.22,23934.36
2018-10-08,71934.31,78287.28,48199.86,54124.56,15871.59,19505.88,10604.09,13790.42,9792.692,12830.5,6795.968,8917.438,18372.99,18956.41
2018-10-09,65474.69,104603.2,31665.67,36520.15,13739.09,19010.73,9896.262,14275.94,8657.768,11835.3,6072.784,8310.058,13136.95,13720.67
2018-10-10,84331.6,112349.8,48681.94,52203.48,15697.26,20484.62,10604.56,14891.26,9045.729,11509.46,6455.383,8732.038,17162.37,17601.91
2018-10-11,90221.49,108903.5,61860.16,68325.1,14780.53,18605.98,11812.47,15361.23,9895.247,12434.18,6677.418,8611.247,21874.36,23263.14
2018-10-12,90667.79,108947.0,54332.68,57828.03,13294.79,17655.02,10492.03,14831.3,8502.322,11381.78,6286.27,8486.234,19752.63,20312.85
2018-10-15,76008.54,106857.2,40124.38,43185.83,13448.18,18185.18,9787.127,14048.99,9481.168,13127.99,6151.073,8363.384,14623.8,15024.58
2018-10-16,79487.98,109534.3,44517.23,48868.38,15073.45,19529.25,10143.45,14320.26,9786.989,12820.97,7138.551,9388.742,18745.64,19193.08
2018-10-17,87953.35,108672.1,59134.21,64710.24,13663.15,18611.34,10294.49,14871.34,9251.723,12756.64,6874.832,8892.443,21358.8,22926.69
2018-10-18,90439.31,108461.5,54031.46,58798.56,13944.03,18056.16,8905.677,12916.97,8855.368,11787.17,6588.913,8865.345,21058.68,21803.14
2018-10-19,90472.62,109674.1,59941.2,65871.59,15066.23,19062.22,10064.98,14038.04,9551.62,12594.24,6751.252,8669.918,22087.59,22849.45
2018-10-22,84543.89,108278.5,52461.18,59167.56,14305.42,19525.53,9806.158,14131.14,9076.845,12247.88,6012.217,8492.852,17802.32,19657.95
2018-10-23,96350.13,110173.6,66739.1,74977.52,13322.84,17022.91,10269.16,14455.98,7534.305,10199.88,6850.845,8683.195,26337.36,27241.74
2018-10-24,99028.38,110112.2,64834.26,72032.6,14037.55,18412.16,10810.35,14730.37,10360.81,13360.62,6711.396,8720.829,25769.61,26552.14
2018-10-25,88856.18,99128.68,59164.33,69498.92,14258.37,17268.96,10275.77,13596.1,10003.04,13135.54,6520.884,8837.56,26746.51,27864.35
2018-10-26,95918.92,107740.2,73829.31,79392.25,13776.91,17554.84,9639.887,13256.12,9084.006,11752.11,6015.362,8130.102,27626.53,28647.98
2018-10-29,99317.06,109805.3,65632.77,76621.2,13692.72,17493.4,9924.203,13599.51,9703.671,12349.43,6717.592,8730.201,25603.85,27732.55
2018-10-30,101110.8,110041.9,74408.37,80520.01,15303.15,19123.91,10349.19,14245.99,8994.708,11923.79,6445.866,8463.722,27491.31,28841.75
2018-10-31,102173.3,110031.1,76674.02,80606.13,13626.86,17498.54,9259.531,12890.63,10140.42,13064.66,5913.271,8186.222,27828.03,28674.78
2018-11-01,103165.5,109968.2,74870.53,79549.82,15592.18,18786.88,9771.056,13760.81,10017.88,13079.32,6804.175,8845.794,27695.78,28858.93
2018-11-02,109800.0,117529.6,75930.21,81145.48,14901.13,18596.44,11180.77,15055.94,9560.316,12258.46,6644.819,8358.614,27232.89,28516.78
2018-11-05,96342.57,107968.7,61356.66,72399.61,14841.86,18382.51,10706.77,14677.5,9569.067,12126.82,6370.537,8487.85,26583.89,27367.89
2018-11-06,105044.0,117278.8,74340.33,81276.97,15684.13,18508.35,10120.05,13627.23,9537.013,12040.73,5779.781,8077.984,27595.37,28632.18
2018-11-07,98990.31,108484.1,70135.34,75316.44,14747.22,18312.75,10521.54,14071.72,9983.872,12258.1,5955.352,8182.275,26510.94,27292.28
2018-11-08,88375.44,99964.57,67653.18,73938.55,15669.09,19617.07,9843.368,13721.91,10277.44,12915.41,6696.37,8615.73,25995.61,26760.52
2018-11-09,84899.83,90476.0,55979.23,62392.6,15345.29,19036.5,9221.852,13311.25,9384.959,11918.84,6210.939,8159.665,21114.7,22064.55
2018-11-12,96041.05,103013.1,66361.0,72363.81,15515.75,18966.09,8631.134,12358.68,9280.322,11685.14,6998.94,9700.789,25795.65,26661.87
2018-11-13,100837.0,108305.4,69317.72,75942.32,14544.45,18239.9,9297.864,13279.89,8772.211,12133.71,6339.344,8546.299,22654.95,26634.6
2018-11-14,97597.94,107963.7,69126.48,75618.97,14824.41,18625.68,10271.44,14046.23,9909.156,13989.86,6714.243,8686.018,26370.17,27179.95
2018-11-15,103890.0,115442.7,73320.93,79805.03,15807.14,19195.19,10376.69,14000.87,9707.855,12598.21,6892.955,9255.239,27374.46,28615.24
2018-11-16,85207.14,95119.17,66146.73,72470.83,15993.08,19835.94,10248.59,14267.67,9663.286,12404.08,6767.042,8802.142,25223.14,25930.03
2018-11-19,104891.5,115548.5,61456.21,71789.85,16088.35,19592.69,10946.0,15238.02,10339.45,13086.63,6599.502,8507.506,27237.01,28576.38
2018-11-20,107255.6,117715.9,75802.21,81049.63,15057.33,18787.06,9876.919,13508.38,9052.825,11995.81,7241.361,9373.869,27303.93,28807.62
2018-11-21,102937.2,109487.8,70843.24,75720.51,15861.58,19245.93,11087.1,14304.43,9462.45,11911.11,6849.604,8992.809,25586.99,27154.14
2018-11-22,106847.1,115980.5,74807.63,80332.86,14926.77,18978.13,8895.96,13010.78,11364.36,13977.56,7747.642,9406.66,9815.331,10029.39
2018-11-23,97470.57,113332.8,67834.83,75922.31,11354.87,15476.66,9199.78,14034.6,9004.234,12212.47,7148.006,8879.551,25704.5,27280.61
2018-11-26,108134.0,115840.6,75164.18,80443.39,14534.61,18349.5,10469.55,14654.72,9001.954,12413.98,7232.496,9323.219,27351.4,28511.94
2018-11-27,105398.8,116021.8,69279.04,77034.25,15221.51,19121.54,9763.849,14573.67,10428.09,13372.0,4993.486,7345.798,28071.83,28894.41
2018-11-28,98263.08,106895.4,65588.69,75362.76,14590.05,18573.21,10285.26,14221.67,9955.923,12472.24,6073.901,8512.479,25098.18,27074.88
2018-11-29,94686.4,108176.6,72464.94,80252.61,14329.98,17713.58,10223.69,14343.76,10883.39,13142.81,6327.952,8852.576,26620.01,28671.98
2018-11-30,98570.89,108896.1,71281.47,79668.88,14988.57,18732.9,10405.65,14911.58,9184.864,12005.57,5716.534,8274.297,27217.6,28719.25
2018-12-03,99759.62,107721.0,73340.92,81630.99,13781.98,17982.51,9964.554,14168.14,9370.618,12751.09,6947.721,9037.731,24596.9,27764.13
2018-12-04,86875.56,100135.1,69872.42,78675.3,15571.74,19517.03,11480.92,15225.35,10126.52,12640.47,6488.449,8367.523,28266.89,28631.2
2018-12-05,103382.6,112704.6,70253.59,81325.51,15431.29,18532.02,10644.76,14736.96,10309.65,12500.48,6436.084,8619.555,27525.99,28663.15
2018-12-06,105665.8,111638.7,74789.41,80932.81,14939.36,18816.59,10517.0,14196.2,9362.564,12384.53,6153.99,8247.46,26983.19,28478.45
2018-12-07,106124.7,112589.1,72241.02,80680.05,15235.71,17958.79,10807.03,14416.54,8933.065,11740.19,6751.151,8707.807,26763.06,28817.9
2018-12-10,104097.5,112468.8,69778.97,78991.51,14743.67,18561.26,10291.07,14564.24,10806.34,13319.24,6294.53,8888.315,28026.7,28854.64
2018-12-11,98350.67,112783.8,73931.55,81625.68,14459.41,18105.98,10285.41,13951.09,9947.795,12411.72,7038.326,9106.215,26864.12,28484.11
2018-12-12,108246.2,117213.2,71679.97,79945.85,12833.64,16437.78,10878.43,14272.7,10705.87,13811.13,6449.522,8297.358,26800.13,29535.9
2018-12-13,104875.8,117105.6,71589.15,78046.32,14994.81,18381.98,9452.48,13483.73,11763.17,14609.23,6313.593,8756.492,26989.7,27967.27
2018-12-14,105930.8,114864.3,71843.58,80985.02,14863.07,17735.97,10216.31,14100.29,10698.43,13446.74,6943.609,9013.157,27389.34,28500.71
2018-12-17,105939.6,113577.4,76256.41,81120.81,15159.36,18707.85,10072.79,13925.55,9889.616,12664.9,6697.374,9225.456,26642.86,28541.59
2018-12-18,105784.5,113852.5,76500.46,80066.13,15382.41,18810.21,10726.08,14914.89,10293.01,12707.12,6685.958,8365.025,27302.65,28648.05
2018-12-19,100145.8,113391.4,74358.15,78654.31,14407.81,17953.77,9281.499,13046.65,9946.487,13492.83,6408.031,8413.16,27154.65,28439.24
